messageid,severity,severityid,module_dll,module_name,description 
10022,informational,1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$' ('$string4$' - '$string5$') returned an exit code of '$string2$'(''), which indicates the operation was successful but a restart of the system is required for the operation to be complete. A restart might be pending because there is no maintenance window open. The restart will occur at the next available maintenance window. A status message indicating final success will be sent after the system has been restarted.  Configuration Manager determines status for each program it executes. Any program dependencies will not be executed until after the restart occurs. If Configuration Manager cannot find or correlate any installation status Management Information Format (MIF) files for the program, it uses the program's exit code to determine status."
10025,error,-1073741824,climsgs.dll,SMS Client,"Download of the content '$string4$' - '$string2$' has failed.. Possible cause: The content can not be found on the network, or the content could not be accessed.  Solution: Check to ensure this content has been made available on a distribution point. Check to ensure the access control list allows this program to be accessed. Check to make sure that the file system path for the content, including the path to the cache directory, is not greater than 255 characters."
10026,informational,1073741824,climsgs.dll,SMS Client,"The content for '$string4$' - '$string2$' has been removed from the cache. This content has been deleted because either the cache has been automatically cleaned or the cache was deleted manually. The current cache size is $string8$ MB, and $string7$ MB of cache space is available."
10027,informational,1073741824,climsgs.dll,SMS Client,The cache size has been modified from $string6$ MB to $string7$ MB.  The cache is located at $string3$.
10029,informational,1073741824,climsgs.dll,SMS Client,The cache location has been modified. The cache was previously located at $string2$.  The cache is now located at $string3$. The current cache size is $string7$ MB. The contents of the cache have been cleared as a result of this change.
10030,error,-1073741824,climsgs.dll,SMS Client,"Download of the content '$string4$' - '$string2$' has failed. The download failed because the content downloaded to the client does not match the content specified in the source. Possible causes: The content on the distribution point has been manually modified, or a local administrator on the computer has modified the content in the computer's hash. Solution: Refresh the content on the distribution point and retry the download."
10034,informational,1073741824,climsgs.dll,SMS Client,The program for the deployment '$string1$' ('$string4$' - '$string5$') has been cancelled due to a user request.
10035,informational,1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$ has not yet started because the content for the package '$string4$' - '$string5$' (version $string2$) has not been acquired. Possible cause: The content for this program must be downloaded into the computer's cache, or the content could not be located.  Solution: If the program is being downloaded, no action is required. The program will start once the download has been successfully completed. If the content can not be located, ensure that a distribution point with this content is available for this computer.  Distribution point availability can be affected by boundary configuration which is used to determine whether distribution points are classified as local or remote, or by enabling distribution points as protected distribution points."
10036,informational,1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$' has not be run yet ('$string4$' - '$string5$'). The program settings indicate that this program has a user logon condition that must be satisfied before it can be run, and this condition has not yet been satisfied. This program will run once the user logon condition is satisfied."
10037,informational,1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$' has not been run yet ('$string4$' - '$string5$'). ConfigMgr is currently running another program ('$string2$' - '$string3$') on this computer, and that program must complete before this one can begin."
10040,informational,1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' will not be run ('$string4$' - '$string5$'). The program settings indicate that this program should only be run on computers where the previous attempt to run this program was not successful. The previous attempt to run this program was successful. This program was previously run successfully at $string6$.
10041,informational,1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' will not be run ('$string4$' - '$string5$'). The program settings indicate that this program should only be run on computers where the previous attempt to run this program was successful. The previous attempt to run this program was not successful. This program attempted to run unsuccessfully at $string6$.
10042,informational,1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' will not be run ('$string4$' - '$string5$'). The program settings indicate that this program should never be run on computers where a previous attempt to run this program has occurred. This program has been attempted on this computer. The program was previously attempted at $string6$.
10043,informational,1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' will not be run ('$string4$' - '$string5$'). The program settings indicate that this program should only be run on computers where a previous attempt to run this program has occurred. This program has never before been attempted on this computer.
10045,warning,-2147483648,climsgs.dll,SMS Client,"The program for the deployment '$string1$' ('$string4$' - '$string5$') requires content to be downloaded, but the cache does not have enough space. The current cache size is $string8$ MB, of which $string7$ MB is available. The current amount of free disk space on the cache volume is $string9$ MB. This program requires $string6$ MB to be available in the cache. Solution: Increase the size of the cache, or remove other content from the cache, or increase the amount of free disk space. This program will be retried."
10046,warning,-2147483648,climsgs.dll,SMS Client,Windows Installer per-user elevation of this program ('$string4$' - '$string5$') failed for deployment '$string1$'.This program was started. Please check the status of this program to determine whether or not it was completed successfully. Possible causes: Insufficient permissions to access the executable path. Possible solutions: Change permissions on the files and folders.  Possible causes: Failure to access Windows Installer database . Possible solutions: Verify that the Windows Installer is functioning.
10050,error,-1073741824,climsgs.dll,SMS Client,"The program for the deployment '$string1$' ('$string4$' - '$string5$') requires content to be downloaded, but the total cache size is smaller than the size of the content. The current cache size is $string8$ MB, and $string7$ MB of cache space is available. This program requires $string6$ MB to be available in the cache. Solution: Increase the size of the cache."
10051,error,-1073741824,climsgs.dll,SMS Client,"The content for '$string4$' - '$string2$' could not be located. This client will no longer attempt to locate this content.  Possible cause: The content source might not be available on any distribution servers, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site.  Solution: If this client is expected to stay in remote boundaries then change the deployment to allow running program from remote Distribution Point or distribute the content to a distribution point within the boundaries of the client."
10052,error,-1073741824,climsgs.dll,SMS Client,"The program for the deployment '$string1$' ('$string4$' - '$string5$') could not be run because the policy contains an invalid combination of requirements: $string2$. Possible cause: The program is set to run when no user is logged on, but is being deployed to a user. Solution: Examine the properties of the program to resolve the conflicting requirements. Possible cause: The program is set to require user input, but does not require that a user be logged on in order to run. Solution: Examine the properties of the program to resolve the conflicting requirements. Possible cause: The program requires content download, but no supported hash is available because the package was previously created by a version of Configuration Manager that did not support the required hash algorithms. Solution: Perform a package update to recalculate the hash and send policy to clients with the updated hash value."
10053,error,-1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$ has failed because download of the content '$string4$' - '$string2$' has failed. Possible cause: The content can not be found on the network, or the content could not be accessed, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site.  Solution: Check to ensure this content has been made available on a distribution point. Check to ensure the access control list allows this program to be accessed. Check to make sure that the file system path for the content, including the path to the cache directory, is not greater than 255 characters. If this client is expected to stay in remote boundaries then change the deployment to allow running program from remote Distribution Point."
10054,error,-1073741824,climsgs.dll,SMS Client,"The program for the deployment '$string1$' ('$string4$' - '$string5$') requires content to be downloaded, but the cache does not have enough space. The current cache size is $string8$ MB, of which $string7$ MB is available. The current amount of free disk space on the cache volume is $string9$ MB. This program requires $string6$ MB to be available in the cache. Solution: Increase the size of the cache, or remove other content from the cache, or increase the amount of free disk space. This program will not be retried."
10055,warning,-2147483648,climsgs.dll,SMS Client,"An error occurred while preparing to run the program for deployment '$string1$' ('$string4$' - '$string5$').Additional program properties: Command line: $string2$ Working directory: $string3$ Drive letter (? = any): $string6$  Possible cause: This message most commonly occurs when the program's command-line executable file could not be found, when a required drive letter connection to a distribution point could not be established.  Solution: Check each of the items listed above. This program will be retried."
10056,warning,-2147483648,climsgs.dll,SMS Client,"The program for deployment '$string1$' could not be executed ('$string4$' - '$string5$').Additional program properties: Command line: $string2$ Working directory: $string3$ The command line for the program cannot be executed successfully.  Possible cause: This error can be caused by an invalid executable file specified in the command line (such as an x64-based executable file on an x86-based computer) or by a corrupt executable file. This error can also be caused if the program is executed from a remote session. Solution: Make sure that the executable file specified in the program's command line is valid for the computer on which it is attempting to run. Also, manually verify that the specified command line can be executed from within the original content source directory. If necessary, modify the program properties, the content source files, or both. If changes to the content source files are required,  update all of the content's distribution points with the new version of the content source files before retrying execution on the client. This program will be retried."
10057,error,-1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$ has failed because download of the content '$string4$' - '$string5$' has failed. The download failed because the content downloaded to the client does not match the content specified in the content source. Possible causes: The content on the distribution point has been manually modified, or a local administrator on the computer has modified the content in the computer's hash. Solution: Refresh the content on the distribution point and retry the download."
10058,error,-1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$ has failed because download of the content '$string4$' - '$string2$' has failed. Possible cause: The content can not be found on the network, or the content could not be accessed, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site.  Solution: Check to ensure this content has been made available on a distribution point. Check to ensure the access control list allows this program to be accessed. Check to make sure that the file system path for the content, including the path to the cache directory, is not greater than 255 characters. If this client is expected to stay in remote roaming boundaries then change the deployment to allow running program from remote Distribution Point or distribute the content to a distribution point within the boundaries of the client if you want to use the option Run program from distribution point."
10060,warning,-2147483648,climsgs.dll,SMS Client,"The content for '$string4$' - '$string2$' can not be located. This client will attempt to locate this content again.  Possible cause: The content source might not be available on any distribution servers, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site. . Solution: Use the Manage Distribution Points wizard to distribute the content to a distribution point. If this ConfigMgr client is expected to stay in remote boundaries then change the deployment to allow running program from remote Distribution Point or distribute the content to a distribution point within the boundaries of the client if you want to use the option Run program from distribution point."
10061,warning,-2147483648,climsgs.dll,SMS Client,"The program for deployment '$string1$ has failed because download of the content '$string4$' - '$string2$' has failed. Possible cause: The content can not be found on the network, or the content could not be accessed, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site.  Solution: Check to ensure this content has been made available on a distribution point. Check to ensure the access control list allows this program to be accessed. Check to make sure that the file system path for the content, including the path to the cache directory, is not greater than 255 characters. This operation will be retried. If this client is expected to stay in remote roaming binderies then change the deployment to allow running program from remote Distribution Point."
10062,warning,-2147483648,climsgs.dll,SMS Client,"The program for deployment '$string1$ has failed because download of the content '$string4$' - '$string2$' has failed. Possible cause: The content can not be found on the network, or the content could not be accessed, or the deployment may have been marked not to run program when no local Distribution Point is available and this client is in remote boundaries of the site.  Solution: Check to ensure this content has been made available on a distribution point. Check to ensure the access control list allows this program to be accessed. Check to make sure that the file system path for the content, including the path to the cache directory, is not greater than 255 characters. This operation will be retried. If this client is expected to stay in remote roaming boundaries then change the deployment to allow running program from remote Distribution Point or distribute the content to a distribution point within the boundaries of the client if you want to use the option Run program from distribution point."
10070,error,-1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$' ('$string4$' - '$string5$') exceeded the maximum allowed run time of $string2$ minute(s). Configuration Manager has stopped monitoring the program, and is unable to determine the status of the program. ConfigMgr will not automatically attempt to run this program again. Possible causes: The program might have taken longer to run than expected, or the program might have experienced problems while running. Possible solution: Make sure the maximum allowed run time specified for the program allows enough time for the program to finish running. If the program requires user input, ensure the program properties allow the user to interact with the program."
10071,error,-1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' ('$string4$' - '$string5$') could not be monitored. Configuration Manager has assumed this program failed and will attempt to run the program again.  Possible cause: There is not enough memory available on the client to monitor this program.
10072,warning,-2147483648,climsgs.dll,SMS Client,"The program for deployment '$string1$' failed ('$string4$' - '$string5$'). A failure exit code of $string2$ was returned. User context: $string9$  Possible cause: Configuration Manager determines status for each program it executes. If Configuration Manager cannot find or correlate any installation status Management Information Format (MIF) files for the program, it uses the program's exit code to determine status. An exit code of $string2$ is considered a failure. Solution: For more information on the exit code, refer to the documentation for the program you are distributing. This program will be retried."
10073,informational,1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' ('$string4$' - '$string5$') has not yet started because no maintenance window is currently available. The Program will be retried when a maintenance window becomes available.  Possible Cause: The duration for the maintenance window is shorter than the maximum runtime specified for this program.  Solution: modify the duration of the maintenance window or add another maintenance window that is long enough in duration to accomodate the maximum runtime of this program.  Possible Cause: The deployment is not set to override maintenance window.  Solution: Update the deployment to override maintenance windows.  Note: setting the override flag will cause the system to install the program at the mandatory assignment scheduled time and may cause the system to restart if required.
10074,error,-1073741824,climsgs.dll,SMS Client,"The program for deployment '$string1$' failed ('$string4$' - '$string5$'). There is no maintenance window with a duration at least as large as the program's defined maximum runtime. Consequently, the program may never run on the client.  Possible Cause: The duration for the maintenance window is shorter than the maximum runtime specified for this program.  Solution: modify the duration of the maintenance window or add another maintenance window that is long enough in duration to accomodate the maximum runtime of this program.  Possible Cause:There is only one maintenance window defined for this computer, and it is a one-time maintenance window that occurs in the past.  Solution: You can delete the maintenance window if it is no longer applicable, or you can disable the maintenance window.  You can also add another maintenance window for this computer, and allow the program to run according to the new maintenance window schedule.  Possible Cause: The deployment is not set to override maintenance window.  Solution: Update the deployment to override maintenance windows.  Note: setting the override flag will cause the system to install the program at the mandatory assignment scheduled time and may cause the system to restart if required."
10075,informational,1073741824,climsgs.dll,SMS Client,A deployment has completed and requires the machine to restart but the restart cannot be performed due to maintenance window restrictions. The restart is waiting for the next available maintenance window.
10076,informational,1073741824,climsgs.dll,SMS Client,"A deployment has completed and requires the machine to restart. The machine will restart now, and will not adhere to any maintenance window restrictions."
10077,informational,1073741824,climsgs.dll,SMS Client,The deployment '$string1$' ('$string4$' - '$string5$') is waiting for package content from an Intranet-based Distribution Point. The system is Internet based and cannot run the program directly from a UNC location over the internet.
10078,error,-1073741824,climsgs.dll,SMS Client,The deployment '$string1$' ('$string4$' - '$string5$') failed to locate the package content on a distribution point that is not on the internet. The system is internet based and was unable to locate an intranet based distribution point before the retry limit was reached.
10079,error,-1073741824,climsgs.dll,SMS Client,"A restart is pending for a deployment.  There is no maintenance window available for this computer that will allow the restart to occur.  Possible cause: the duration of the reboot countdown is longer than the duration of any maintenance windows defined for this computer.  Solution:  Increase the duration of the maintenance window available to this computer, add another maintenance window for that exceeds the duration of the restart countdown notfication length or reduce the duration of the restart countdown notification."
10080,error,-1073741824,climsgs.dll,SMS Client,The program for deployment '$string1$' failed ('$string4$' - '$string5$'). Operating System Deployment task sequences cannot run when the computer is on the Internet.
10081,error,-1073741824,climsgs.dll,SMS Client,"The client failed to verify the BranchCache contentinfo file for content $string1$, downloaded from the server '$string2$'. The error return was $string3$. Try redistributing the content to this server to resolve this issue."
10090,informational,1073741824,climsgs.dll,SMS Client,The Windows Installer source paths have been successfully updated on this computer.
10091,warning,-2147483648,climsgs.dll,SMS Client,The Windows Installer source paths on this computer failed to update. The failure was caused by error . The update will be retried.
10092,error,-1073741824,climsgs.dll,SMS Client,The Windows Installer source paths on this computer failed to update. The failure was caused by error . The update will not be retried.
10093,warning,-2147483648,climsgs.dll,SMS Client,The Windows Installer source paths on this computer failed to update. The client was unable to determine the correct locations for the Windows Installer program. Possible causes: The computer is unable to contact a Management Point to locate the program content; the content location request to the Management Point timed out. Solutions: Wait until the computer is connected to the network and able to contact the Management Point.   The update will be retried.
10094,error,-1073741824,climsgs.dll,SMS Client,The Windows Installer source paths on this computer failed to update. The client was unable to determine the correct locations for the Windows Installer program. Possible causes: The computer is unable to contact a Management Point to locate the program content; the content location request to the Management Point timed out. Solutions: Wait until the computer is connected to the network and able to contact the Management Point.   The update will not be retried.
10100,error,-1073741824,srvmsgs.dll,SMS Server,"The APNs account cert has expired, follow the Request Apple Notification Service CSR process to request a new APNs account cert."
10101,error,-1073741824,srvmsgs.dll,SMS Server,An update is required for Windows Intune integration with Configuration Manager. More information on the update can be found here: $string1$.
10201,informational,1073741824,srvmsgs.dll,SMS Server,Certificate Registration Point is responding to HTTP requests.
10202,error,-1073741824,srvmsgs.dll,SMS Server,Certificate Registration Point is not responding to HTTP requests. The error encountered was $string1$. Please refer to crpctrl.log for further details.
10203,informational,1073741824,srvmsgs.dll,SMS Server,Network Device Enrollment Service $string1$ is responding to HTTPS requests.
10204,error,-1073741824,srvmsgs.dll,SMS Server,Network Device Enrollment Service $string1$ is not responding to HTTPS requests. The error encountered was $string1$. Please refer to crpctrl.log for further details.
10205,informational,1073741824,srvmsgs.dll,SMS Server,Certificate is issued to machine/device $string1$ (GUID:$string2$) for user $string3$ with thumbprint $string4$. This certificate was issued against CI Id $string5$. Certificate is valid till $string6$.
10206,informational,1073741824,srvmsgs.dll,SMS Server,Certificate deployed to machine/device $string1$ (GUID:$string2$) for user $string3$ with thumbprint $string4$ has expired. This certificate was issued against CI Id $string5$.
10207,informational,1073741824,srvmsgs.dll,SMS Server,Certificate issued to machine/device $string1$ (GUID:$string2$) for user $string3$ with thumbprint $string4$ was revoked successfully. This certificate was issued against CI Id $string5$.
10208,error,-1073741824,srvmsgs.dll,SMS Server,Certificate Registration Point failed to revoke certificate issued to machine/device $string1$ (GUID:$string2$) for user $string3$ with thumbprint $string4$. This certificate was issued against CI Id $string5$. The error encountered was $string6$.
10209,informational,1073741824,srvmsgs.dll,SMS Server,Certificate is renewed for machine/device $string1$ (GUID:$string2$) for user $string3$. Old thumbprint of the certificate is $string4$. New thumbprint of the certificate is $string5$. This certificate was issued against CI Id $string6$. New certificate is valid till $string7$.
10210,error,-1073741824,srvmsgs.dll,SMS Server,Certificate Registration Point failed to renew certificate issued to machine/device $string1$ (GUID:$string2$) for user $string3$ with thumbprint $string4$. This certificate was issued against CI Id $string5$. The error encountered was $string6$.
10301,error,-1073741824,srvmsgs.dll,SMS Server,The Certificate Manager failed to revoke the certificate (Cert Serial Number: $string1$) issued to the device/requester $string2$/$string3$ on the Certification Authority $string4$.  Possible cause: The central site server does not have permission to revoke certificate on this Certification Authority. Action to take: Make sure that the site server has the permission to revoke certificates on the Certification Authority or ask the CA administrator to revoke the certificate manually.  Possible cause:  The certification authority is not reachable or not working properly. Action to take: Ensure that the certification authority is reachable and functional.
10500,informational,1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent successfully collected hardware inventory from this computer.
10501,error,-1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent cannot connect to the Common Information Model Object Manager (CIM Object Manager).  Possible cause: Windows Management Instrumentation (Winmgmt) may not be running properly on the client. Solution: Verify that the WinMgmt service is installed and running on the client.
10502,error,-1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent cannot open the '$string1$' namespace.  Possible cause: Windows Management Instrumentation (Winmgmt) might not be running properly on the client. Solution: Verify that the WinMgmt service is installed and running on the client.
10503,error,-1073741824,climsgs.dll,SMS Client,The '$string1$' namespace has been removed or has become corrupted.  Possible cause: The Hardware Inventory Agent cannot continue to function in this state and might need to be reinstalled. Solution: Reinstall the Hardware Inventory Agent on this client.
10504,warning,-2147483648,climsgs.dll,SMS Client,Hardware Inventory Agent has insufficient virtual memory or disk space to proceed. The inventory cycle will be delayed by as much as 8 hours.  Possible cause: The Hardware Inventory Agent requires at least 3 MB of virtual memory and 500 KB of disk space to begin the inventory cycle. Solution: Add additional memory or disk space to the client.
10505,informational,1073741824,climsgs.dll,SMS Client,The Hardware Inventory schema has been updated successfully with a new Managed Object Format (MOF) file from site '$string1$'. The Hardware Inventory Agent will use this updated MOF file in all subsequent inventory cycles.
10506,error,-1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent cannot update the Hardware Inventory Schema.  Possible cause: The Hardware Inventory Agent cannot compile either the new Managed Object Format (MOF) file from site '$string1$' or the default MOF file. The agent cannot continue to function in this state. A request to verify the installation of the agent has been issued. Solution: Reinstall the Hardware Inventory Agent.
10507,error,-1073741824,climsgs.dll,SMS Client,"SMS Hardware Inventory Agent cannot update the SMS Hardware Inventory Schema. The new Managed Object Format (MOF) file from site '$string1$' cannot be compiled. The agent will continue attempting to recompile this MOF file and will use the default file sms_def.mof until it is successful.  Possible cause: If the file sms_def.mof was updated to change the SMS Inventory Schema, a syntax error might have been introduced. Solution: Verify the syntax of the MOF file by using Mofcomp tool with the -check flag parameter enabled."
10508,warning,-2147483648,climsgs.dll,SMS Client,Hardware Inventory Agent cannot process Management Information Format (MIF) file '$string1$' and has moved it to '$string2$'.  Possible cause: This MIF file exceeds the maximum third-party MIF size. Solution: The maximum MIF file size is configurable and is provided to allow greater control over third-party MIF files. Decrease the size of your MIF file.
10508,error,-1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent cannot process Management Information Format (MIF) file '$string1$' and has moved it to '$string2$'.  Possible cause: This MIF file exceeds the maximum third-party MIF size. Solution: The maximum MIF file size is configurable and is provided to allow greater control over third-party MIF files. Decrease the size of your MIF file.
10509,error,-1073741824,climsgs.dll,SMS Client,"Hardware Inventory Agent cannot process Management Information Format (MIF) file '$string1$' and has moved it to '$string2$'.  Possible cause: There might be an error in the MIF file. Solution: During parsing, the following error was reported - '$string3$'. Fix the error on the reported line."
10510,error,-1073741824,climsgs.dll,SMS Client,"Hardware Inventory Agent cannot process Management Information Format (MIF) file '$string1$' and has moved it to '$string2$'.  Possible cause: This MIF file is attempting to update the 'System' or 'Personal Computer' architectures, which are restricted to SMS. For security reasons, third-party MIF files are not permitted to update the 'System' or 'Personal Computer' architectures. Solution: Reconfigure the MIF file so that it will not attempt to update the 'System' or 'Personal Computer' architectures."
10511,error,-1073741824,climsgs.dll,SMS Client,Hardware Inventory Agent is unable to locate the Windows Management Instrumentation (WinMgmt) service.  Solution: Verify that the WinMgmt service is installed and running on the client.
10600,informational,1073741824,climsgs.dll,SMS Client,Software Inventory Agent successfully collected software inventory from this computer.
10601,warning,-2147483648,climsgs.dll,SMS Client,Software Inventory Agent has insufficient virtual memory or disk space to proceed. The inventory cycle will be delayed by as much as 8 hours.  Possible cause: The Software Inventory Agent requires at least 3 MB of virtual memory and 10 MB of disk space to begin the inventory cycle. Solution: Add additional memory or disk space to the client.
10602,informational,1073741824,climsgs.dll,SMS Client,"Software Inventory Agent could not collect one or more files.  Possible cause: Software Inventory Agent needs to make a copy of each collected file before the files can be collected. There is insufficient disk space to allow this second copy to be made. As a result, some files that match the file collection criteria might not be collected on this inventory cycle. Either this client has insufficient disk space, or the file collection criteria specifies the collection of too many files. Solution: Increase disk space on the client, or specify that fewer files be collected."
10602,warning,-2147483648,climsgs.dll,SMS Client,"Software Inventory Agent could not collect one or more files.  Possible cause: Software Inventory Agent needs to make a copy of each collected file before the files can be collected. There is insufficient disk space to allow this second copy to be made. As a result, some files that match the file collection criteria might not be collected on this inventory cycle. Either this client has insufficient disk space, or the file collection criteria specifies the collection of too many files. Solution: Increase disk space on the client, or specify that fewer files be collected."
10603,warning,-2147483648,climsgs.dll,SMS Client,"Software Inventory Agent was unable to collect one or more files because the maximum size for collected files of $string1$ MB has been reached.  Possible cause: Software Inventory Agent is limited in the total collected file size. This limit has been reached. As a result, some files that match the file collection criteria might not be collected on this inventory cycle. Solution: Use the 'Do not collect files if the file size total exceeds (MB)' option on the File Collection property of the Software Inventory Client Settings in the Configuration Manager console."
10604,warning,-2147483648,climsgs.dll,SMS Client,"Software Inventory Agent raised an exception while attempting to extract file version information from file '$string1$'.  Possible cause: The exception was non-fatal, and the agent will continue processing. The file that caused the exception may be corrupt. Solution: Remove the file from this client to prevent further problems."
10605,informational,1073741824,climsgs.dll,SMS Client,"Software Inventory Agent successfully collected $string1$ files, totally $string2$ KB of data, from this computer. These files will be transfered to the Site Server as part of the Software Inventory (SINV) file."
10650,informational,1073741824,climsgs.dll,SMS Client,File collection has successfully run on this computer.  A total of $string1$ files ($string2$ KB) were collected that match the following path and file name:  $string3$
10651,warning,-2147483648,climsgs.dll,SMS Client,The agent has not collected files matching the file name '$string1$' or the path '$string2$' from this computer because the files exceed the maximum size limit of $string3$ KB.  You may need to reconfigure the maximum size limit to allow file collection at the next scheduled agent interval.
10700,informational,1073741824,climsgs.dll,SMS Client,"Inventory was collected successfully on this computer.  The agent completed in $string1$ minutes, $string2$ seconds."
10701,informational,1073741824,climsgs.dll,SMS Client,"Inventory was collected successfully on this computer.  The agent completed in $string1$ minutes, $string2$ seconds and generated inventory data report $string3$."
10702,warning,-2147483648,climsgs.dll,SMS Client,The agent encountered an error while querying WMI to collect data from this computer.  The first query to fail was '$string1$'.
10703,error,-1073741824,climsgs.dll,SMS Client,The agent encountered an error while collecting data from this computer.
10704,error,-1073741824,climsgs.dll,SMS Client,The agent encountered an error while generating the inventory report ($string1$) for this computer.
10800,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was installed. The current version is $string1$.
10801,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was uninstalled.
10802,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was upgraded. The current version is $string1$.
10803,error,-1073741824,climsgs.dll,SMS Client,The client failed to download policy. The data transfer service returned '$string2$' ($string1$).
10804,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was reassigned. The previous site code was '$string1$'. The new site code is '$string2$'.
10805,warning,-2147483648,climsgs.dll,SMS Client,The ConfigMgr Client has determined that its policy is incorrect. A full policy update will be requested to correct the issue. For more information see PolicyAgent.log on the client machine.
10806,warning,-2147483648,climsgs.dll,SMS Client,An attempt to assign the ConfigMgr client to site '$string1$' failed. The site code could not be verified.
10807,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client is already assigned to site '$string1$'. The client site assignment was not changed.
10808,error,-1073741824,climsgs.dll,SMS Client,"The client failed to compile one or more policies. For more information see PolicyAgentEvaluator.log on the client machine.    Policy ID:	$string1$  Policy Version:	$string2$  Policy Source:	$string3$    Error:	$string4$  Object:	$string5$  Lines:	$string6$ - $string7$"
10809,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was repaired. The current version is $string1$.
10810,warning,-2147483648,climsgs.dll,SMS Client,"The SMS Service Host (CCMEXEC) has entered Low Memory Mode.  The machine has $string2$ meg(s) available RAM + pagefile, which falls below the threshold of $string1$ meg(s).  Some functionality will be disabled until more memory becomes available."
10811,informational,1073741824,climsgs.dll,SMS Client,"The SMS Service Host (CCMEXEC) has recovered from Low Memory Mode.  The machine has $string2$ meg(s) available RAM + pagefile, which exceeds the recovery threshold of $string1$ meg(s).  All functionality will now be enabled."
10812,error,-1073741824,climsgs.dll,SMS Client,The SMS Service Host (CCMEXEC) was unable to update certificate information in the Active Directory.
10813,informational,1073741824,climsgs.dll,SMS Client,The SMS Service Host (CCMEXEC) successfuly updated certificate information in the Active Directory.
10814,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr client was installed but may require a reboot for the installation to complete.
10815,error,-1073741824,climsgs.dll,SMS Client,"The SMS Service Host (CCMEXEC) encountered a failure ($string1$) when performing Certificate operations.  Possible cause: The ACLs on the Certificate store are incorrect. Solution: Verify that the ACLs on the Certificate store are correct. If not, fix the ACLs appropriately.  Possible cause: Encryption is not supported on this version of the Operating System. Solution: Refer to the product documentation on supported Operating Systems.  Possible cause: The Certificate Store is corrupted. Solution: Refer to the Windows Documentation on troubleshooting this."
10816,informational,1073741824,climsgs.dll,SMS Client,The ConfigMgr Client generated a new SMS Unique Identifier.  The old SMS Unique ID was $string2$.  The new SMS Unique ID is $string1$.
10817,error,-1073741824,climsgs.dll,SMS Client,The ConfigMgr Client rejected the site server signing certificate due to a revocation-related failure ($string1$).
10818,error,-1073741824,climsgs.dll,SMS Client,The ConfigMgr Client rejected the site server signing certificate due to an expiration-related failure ($string1$).
10819,error,-1073741824,climsgs.dll,SMS Client,The ConfigMgr Client rejected the site server signing certificate due to a trust-related failure ($string1$).
10820,warning,-2147483648,climsgs.dll,SMS Client,The ConfigMgr Client encounted an SSL-related failure ($string1$) when using BITS to access location $string2$.
10821,error,-1073741824,climsgs.dll,SMS Client,The ConfigMgr Client received policy that could not be verified. For more information see PolicyAgent.log on the client machine.
10822,error,-1073741824,climsgs.dll,SMS Client,The ConfigMgr Client encountered a certificate for Management Point $string1$ that could not be verified.
10900,error,-1073741824,climsgs.dll,SMS Client,"Software Metering Agent encountered an error while collecting $string1$ data from WMI, error code $string2$. The Agent will not be able to generate the usage report in this cycle."
10901,error,-1073741824,climsgs.dll,SMS Client,"Software Metering Agent failed to create $string1$ usage data file, error code $string2$."
10902,warning,-2147483648,climsgs.dll,SMS Client,"Software Metering Agent failed to upload $string1$ usage data file, error code $string2$. The agent will retry later to upload this file."
10903,informational,1073741824,climsgs.dll,SMS Client,Software Metering Agent successfully processed $string1$ usage data files.
10904,warning,-2147483648,climsgs.dll,SMS Client,"Software Metering Agent failed to download $string1$ rule file, error code $string2$. The agent will retry later to download this file."
10905,error,-1073741824,climsgs.dll,SMS Client,"Software Metering Agent unable to open $string1$ rule file, error code $string2$."
